ProbeName,[149PE+](raw),[149PE-](raw),[225PE+](raw),[225PE-](raw),[320PE+](raw),[320PE-](raw),[Control_1](raw),[Control_2](raw),GeneSymbol
ASHG19A3A029300,212713.66,5717.277,179327.84,69941.48,251175.03,35136.414,272327.5,29400.023,AC138031.1
ASHG19A3A036626,437515.78,48887.562,368121.97,207258.5,530733.4,170131.34,506358.8,136845.56,RP11-17A4.1
ASHG19A3A018450,110.8746,28.859493,186.76387,95.81233,930.4119,57.67459,152.16243,22.367945,RP5-955M13.4
ASHG19A3A000176,39.427315,4.9999995,50.90079,24.6669,67.45865,22.098333,61.796036,5.5534124,AC022596.6
ASHG19A3A021781,2197.6177,148.31583,3471.5977,646.9888,3643.3525,265.88507,5544.3984,330.29623,RP5-882O7.3
ASHG19A3A021781,2197.6177,148.31583,3471.5977,646.9888,3643.3525,265.88507,5544.3984,330.29623,RP5-882O7.3
ASHG19A3A023490,75222.54,4657.792,86666.5,36117.836,141136.67,21813.365,120302.61,4615.3306,RP11-440K22.1
ASHG19A3A054555,14959.007,278.84924,12228.631,2201.8723,10987.419,2667.8328,56514.523,582.68604,SIAH1
ASHG19A3A054555,14959.007,278.84924,12228.631,2201.8723,10987.419,2667.8328,56514.523,582.68604,SIAH1
ASHG19A3L0000338,152.83127,44.70272,155.18382,64.175476,171.59293,72.39264,219.46054,25.461569,lincRNA-KIRREL3-1
ASHG19A3A050492,69.07233,4.9999995,41.34221,18.430902,42.2757,23.93708,103.095024,4.9999995,RP11-75F3.1
ASHG19A3A010679,7325.748,65.3722,4680.9326,1274.517,7083.6465,673.60345,12307.595,61.047062,RSL24D1P11
ASHG19A3A025110,26.330835,6.973559,80.751854,14.022207,167.00623,18.402409,47.89909,11.36327,RP11-629I23.1
ASHG19A3A038725,125.920876,12.24476,136.66524,83.96607,658.3644,65.47112,161.85207,18.801785,RP11-250H24.2
ASHG19A3A032958,16403.387,446.53824,57645.58,11268.5205,54101.18,8909.644,181438.61,2660.561,
ASHG19A3A016235,872.11206,166.00781,1048.2102,390.6866,1078.4406,344.78427,1221.7861,163.83249,FAM138B
ASHG19A3A013435,39.509827,11.412659,50.612816,39.077084,62.37547,13.288589,72.262924,4.9999995,RP11-62I21.1
ASHG19A3L0001363,601.341,99.96698,1517.9427,1355.1141,3118.198,1598.3582,4788.614,500.68588,lincRNA-ATP13A3
ASHG19A3A034038,45.98843,5.020466,64.46453,30.97924,68.12933,21.468153,87.143524,5.934344,
ASHG19A3A039264,3654.9795,240.55635,5177.4844,2235.4084,5769.152,1570.9932,18160.576,477.48672,
ASHG19A3A029375,163.85133,19.096745,137.12248,159.05461,197.61096,56.592644,369.43915,4.9999995,RP11-320C15.1
ASHG19A3L0001066,228.13931,33.998405,219.48048,108.06799,239.67647,88.32336,274.41415,25.275045,lincRNA-MGAT5-3
ASHG19A3A049902,133.10042,28.097425,166.56302,85.675156,151.11269,65.11879,253.2022,20.67657,RP11-76K19.5
ASHG19A3A017846,335.55792,57.937683,366.86923,173.76915,429.688,118.30841,492.3071,61.029045,RP11-223J15.2
ASHG19A3A030215,279171.03,30044.834,230432.69,174233.17,350883.7,132568.84,362061.6,15329.877,RP11-30P6.3
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A046263,198.23753,7.42605,56.27392,31.124084,106.3953,17.408833,413.3793,6.755109,
ASHG19A3A029654,35.43005,8.337005,66.31677,26.829052,156.28778,25.360064,79.13413,4.9999995,ZNRD1-AS1
ASHG19A3A029654,35.43005,8.337005,66.31677,26.829052,156.28778,25.360064,79.13413,4.9999995,ZNRD1-AS1
ASHG19A3A007227,3258.4854,142.7909,2850.4321,1173.956,1832.5125,547.8439,3225.173,129.509,SAP30L
ASHG19A3A007227,3258.4854,142.7909,2850.4321,1173.956,1832.5125,547.8439,3225.173,129.509,SAP30L
ASHG19A3A007227,3258.4854,142.7909,2850.4321,1173.956,1832.5125,547.8439,3225.173,129.509,SAP30L
ASHG19A3A023503,814.5971,28.05382,801.633,202.91692,734.7645,120.63961,2034.9653,74.57468,RP11-152C17.1
ASHG19A3A013796,61.135662,4.9999995,95.07781,46.25366,194.23518,37.44641,175.58405,4.9999995,AL672296.1
ASHG19A3L0002308,69.291565,6.6821003,85.754425,76.737144,130.98756,17.883211,74.94738,4.9999995,lincRNA-CXorf36-7
ASHG19A3A015848,27.838072,4.9999995,949.5034,86.50404,845.2158,59.17184,207.83257,4.9999995,DQ588163
ASHG19A3L0000855,1640.7433,474.0862,1699.1421,842.22363,2703.6292,929.6656,2674.9724,276.46524,lincRNA-MEF2A
ASHG19A3A042984,90521.02,4268.945,81183.5,31520.174,134465.16,18179.11,102315.414,3608.3972,RP11-487I5.1
ASHG19A3A031923,159.11792,13.044612,238.26384,417.2643,220.43562,218.46709,6460.9507,22.054873,
ASHG19A3A031923,159.11792,13.044612,238.26384,417.2643,220.43562,218.46709,6460.9507,22.054873,
ASHG19A3A031923,159.11792,13.044612,238.26384,417.2643,220.43562,218.46709,6460.9507,22.054873,
ASHG19A3A031923,159.11792,13.044612,238.26384,417.2643,220.43562,218.46709,6460.9507,22.054873,
ASHG19A3A031923,159.11792,13.044612,238.26384,417.2643,220.43562,218.46709,6460.9507,22.054873,
ASHG19A3A050766,42.50132,9.441853,18.180056,63.33311,67.19438,36.915245,35.53932,13.10252,AL583842.2
ASHG19A3A045324,91.2123,11.409209,80.22838,63.209,91.86615,32.16877,106.4284,4.9999995,RP5-1024N4.1
ASHG19A3A022385,220171.78,16191.62,162717.48,106064.76,239305.5,64273.746,222831.03,14425.157,AC099535.4
ASHG19A3A048860,196.61372,4.9999995,102.452,70.07651,164.93384,16.637783,242.86162,6.536157,RP11-166B14.1
ASHG19A3A031975,150.9996,13.60706,129.3609,119.18591,209.49023,37.370163,178.3621,23.349897,BC042098
ASHG19A3A031975,150.9996,13.60706,129.3609,119.18591,209.49023,37.370163,178.3621,23.349897,BC042098
CUST_473_PI426073487,733.1465,26.929487,1039.3159,334.99432,2260.6096,180.37177,8069.1284,66.770836,uc.475
CUST_473_PI426073487,733.1465,26.929487,1039.3159,334.99432,2260.6096,180.37177,8069.1284,66.770836,uc.475
ASHG19A3A054312,170.65659,83.283295,207.01303,124.71705,191.55121,88.548164,239.26915,352.32126,DL491219
ASHG19A3A034004,409.22708,29.43474,230.55507,75.24672,258.2118,109.589714,453.7597,86.193474,AC019117.1
ASHG19A3A021115,35.125134,4.9999995,20.511793,4.9999995,29.964954,16.638458,67.31695,4.9999995,RP11-73I17.2
ASHG19A3A022157,127.01839,4.9999995,27.78451,229.24689,632.2782,144.12686,256.88574,5.8671184,MFI2
ASHG19A3A016151,1210.7441,4.9999995,526.5557,43.336906,360.05917,21.19851,916.7118,4.9999995,
ASHG19A3A000052,73.83623,12.35794,67.773315,48.403973,329.72314,33.529476,89.68453,11.209639,
ASHG19A3A041661,294.02554,35.94174,955.1123,375.23138,692.2348,117.20741,354.19662,10.573528,AC002368.2
ASHG19A3A034634,75.43899,8.272972,93.45094,59.584053,72.70448,22.11453,27.20421,4.9999995,AC004866.3
ASHG19A3A033512,3319.1873,182.71153,2628.518,1097.6154,3097.5654,612.7369,2424.089,72.77372,RP11-274B21.5
ASHG19A3A049870,1335.0367,35.856354,813.01013,180.78268,1473.711,167.22833,2487.94,65.34131,AL442125.2
ASHG19A3A021492,32602.992,325.75873,20853.756,4486.306,19018.232,2688.5693,36569.95,304.04303,CR613620
ASHG19A3A046495,1870.6918,43.137695,941.15796,200.8339,633.6016,157.64891,1341.9354,75.33581,
ASHG19A3A021776,41.20884,10.699219,26.01729,31.856787,47.474968,124.058876,37.95197,4.9999995,
ASHG19A3A017341,783.9347,6.0065217,1142.8472,228.76413,701.74426,51.45838,977.4431,4.9999995,PHKBP1
ASHG19A3L0003403,8685.542,47.995235,13856.883,1009.59094,4008.2126,262.0787,11843.743,230.40987,lincRNA-ZNF532
ASHG19A3A016206,265.65738,6.9911327,111.29533,42.46279,210.34132,21.963898,130.6055,4.9999995,AC012442.6
ASHG19A3A047900,18894.354,193.62234,16174.493,4387.789,22301.156,1454.0723,25660.074,115.94639,AC023161.2
ASHG19A3A053940,4111.6772,32.38253,1243.8524,457.6928,1022.0855,262.35953,458.82062,17.885918,C1orf200
ASHG19A3A029892,107.88887,13.829261,109.421776,59.277058,113.75926,36.151855,195.3009,12.638848,
ASHG19A3A029892,107.88887,13.829261,109.421776,59.277058,113.75926,36.151855,195.3009,12.638848,
ASHG19A3A029892,107.88887,13.829261,109.421776,59.277058,113.75926,36.151855,195.3009,12.638848,
ASHG19A3A026907,1141.4519,31.379475,952.8125,932.51526,1225.0598,321.30356,2456.0432,4.9999995,RP11-1319K7.1
ASHG19A3L0001769,133.04178,31.617037,146.99771,92.57546,139.29068,41.104355,232.88792,23.005163,lincRNA-C6orf70-1
ASHG19A3A038007,643.46533,29.76632,762.7914,142.6104,578.1999,75.9591,447.08762,10.393039,BC010186
ASHG19A3A029157,157.24265,5.9303565,232.9716,50.58569,276.54694,35.333958,125.7543,26.990892,SNORA74B
ASHG19A3A035541,95.60472,16.939531,105.96319,227.90771,1329.08,421.30783,174.91238,11.132048,AC130352.2
ASHG19A3A041741,191.79898,33.24574,210.9273,190.77628,2975.939,85.12857,230.80354,19.366165,
ASHG19A3A019495,158.61588,25.035627,176.32974,142.73276,669.5101,91.81155,213.48167,46.1491,XXbac-B33L19.11
ASHG19A3A025477,879.1261,55.338757,850.45044,308.1346,1389.9083,180.9231,1680.1647,50.320248,RP11-663P9.2
ASHG19A3A036883,117.39983,17.684237,123.2534,71.17606,112.513466,40.771084,177.59697,14.094408,
ASHG19A3A025794,225.67747,42.584507,196.76689,96.18334,327.5633,87.29767,285.9856,30.016588,
ASHG19A3A025794,225.67747,42.584507,196.76689,96.18334,327.5633,87.29767,285.9856,30.016588,
ASHG19A3A025794,225.67747,42.584507,196.76689,96.18334,327.5633,87.29767,285.9856,30.016588,
ASHG19A3A025794,225.67747,42.584507,196.76689,96.18334,327.5633,87.29767,285.9856,30.016588,
ASHG19A3A000041,22.363678,12.44636,38.279995,20.059156,104.76149,19.751055,49.614616,4.9999995,
ASHG19A3A055153,140.30846,38.694317,207.68396,95.68458,194.39485,77.2526,213.51286,39.765884,CYP2A7
ASHG19A3A032382,231.88971,23.023266,237.59438,125.083176,843.67633,89.54092,355.76883,23.25253,MSTO2P
ASHG19A3A034353,87.22879,19.432316,164.76837,57.84492,144.68965,43.18393,138.79059,24.257147,RP11-310H4.3
ASHG19A3A055072,282.48114,151.01508,960.5048,901.36554,886.86346,632.4588,800.9312,90.475784,LOC728855
ASHG19A3A024863,31601.768,585.85425,26201.408,6360.203,40304.242,3869.6282,46357.156,1446.576,RP11-555K12.1
ASHG19A3A020532,560.40656,9.09932,272.21936,66.975,532.5683,28.421331,596.3528,17.08897,AL022237.3
ASHG19A3A035793,10.895459,12.859641,11.91123,184.00055,32.42079,104.48789,41.443806,4.9999995,
ASHG19A3A020284,1670.8191,61.841274,1148.597,530.0974,868.54333,409.46655,3713.1355,90.06923,TTC28-AS1
ASHG19A3A020284,1670.8191,61.841274,1148.597,530.0974,868.54333,409.46655,3713.1355,90.06923,TTC28-AS1
ASHG19A3A043759,31.557205,4.9999995,47.193317,23.988506,46.30784,5.474721,52.400608,4.9999995,RP11-449I17.4
ASHG19A3L0000411,4463.6177,177.25104,4810.8423,1024.7861,3830.053,733.93494,10481.174,470.45737,lincRNA-LMO1-2
ASHG19A3A048240,85867.914,2171.0598,61803.156,22216.771,113670.51,11106.881,124279.695,1098.9984,RP11-476M19.1
ASHG19A3A035208,219.54375,15.24915,386.17682,36.363655,317.04404,49.521313,936.2249,22.68926,U66061.35
ASHG19A3A041010,20.030397,7.106976,46.9929,45.017185,209.87604,18.942577,35.939564,4.9999995,LOC100130093
ASHG19A3A041010,20.030397,7.106976,46.9929,45.017185,209.87604,18.942577,35.939564,4.9999995,LOC100130093
ASHG19A3A010340,73.868546,4.9999995,99.42207,71.503555,279.27518,16.976952,1247.0756,4.9999995,TXNL1
ASHG19A3A033955,64.99762,7.278319,44.034378,111.37511,117.92621,42.500378,96.11391,9.61792,AC007009.1
ASHG19A3A033955,64.99762,7.278319,44.034378,111.37511,117.92621,42.500378,96.11391,9.61792,AC007009.1
ASHG19A3A033955,64.99762,7.278319,44.034378,111.37511,117.92621,42.500378,96.11391,9.61792,AC007009.1
ASHG19A3A021355,319231.72,37785.035,284882.7,159988.77,365900.66,117008.37,334451.75,98573.55,RP11-454H13.1
ASHG19A3A037234,96152.18,3053.1772,104435.36,38849.215,152791.5,22285.697,155921.42,1350.4908,RP11-550E18.1
ASHG19A3A032579,134.2499,26.126635,119.08043,218.64119,768.7468,107.55363,1166.0671,92.014595,AC073472.2
ASHG19A3L0001237,33.856487,4.9999995,31.52868,30.733528,75.58949,15.787301,48.102196,44.008144,lincRNA-RPIA-4
ASHG19A3A024375,131.88756,11.548398,136.68388,67.87336,262.56702,38.150364,181.35739,28.62799,CTB-179I1.3
ASHG19A3L0000626,48.544785,4.9999995,36.62326,79.48594,44.819595,9.992138,64.73792,4.9999995,lincRNA-ENOX1
ASHG19A3A018366,666.7594,4.9999995,191.0173,29.301485,384.69394,28.365427,606.57654,11.81521,RP11-569G9.7
ASHG19A3A007204,48452.367,7900.009,60755.727,37207.45,60112.79,29269.906,98417.29,14031.656,CYB5D2
ASHG19A3A007204,48452.367,7900.009,60755.727,37207.45,60112.79,29269.906,98417.29,14031.656,CYB5D2
ASHG19A3A033843,9690.698,433.41074,7299.693,3373.5789,6008.1445,2077.1238,4637.141,126.02076,AC147651.4
ASHG19A3A033843,9690.698,433.41074,7299.693,3373.5789,6008.1445,2077.1238,4637.141,126.02076,AC147651.4
ASHG19A3A033843,9690.698,433.41074,7299.693,3373.5789,6008.1445,2077.1238,4637.141,126.02076,AC147651.4
ASHG19A3A033843,9690.698,433.41074,7299.693,3373.5789,6008.1445,2077.1238,4637.141,126.02076,AC147651.4
ASHG19A3A033843,9690.698,433.41074,7299.693,3373.5789,6008.1445,2077.1238,4637.141,126.02076,AC147651.4
ASHG19A3A033843,9690.698,433.41074,7299.693,3373.5789,6008.1445,2077.1238,4637.141,126.02076,AC147651.4
ASHG19A3A034026,65.12103,4.9999995,15.043971,24.111038,64.87425,14.626749,41.10343,7.6075697,AC007095.2
ASHG19A3A046362,798.5401,655.4727,297.68658,167.1661,1486.1107,189.25955,856.9333,608.95496,
ASHG19A3A012064,132.94081,10.1055,110.29798,55.918545,253.4492,40.69568,127.48604,16.621294,AL136378.1
ASHG19A3A050675,566.5199,4.9999995,138.29459,45.011757,273.64267,14.114157,547.3089,17.420988,CTD-3006G17.1
ASHG19A3A017825,114871.086,3446.9607,116688.75,47545.61,110945.16,30830.125,140382.98,12569.565,RPL39P
ASHG19A3A007266,86.660324,19.585814,114.98091,159.55728,246.52473,116.12799,179.97307,22.023726,TOM1
ASHG19A3A007266,86.660324,19.585814,114.98091,159.55728,246.52473,116.12799,179.97307,22.023726,TOM1
ASHG19A3A007266,86.660324,19.585814,114.98091,159.55728,246.52473,116.12799,179.97307,22.023726,TOM1
ASHG19A3A007266,86.660324,19.585814,114.98091,159.55728,246.52473,116.12799,179.97307,22.023726,TOM1
ASHG19A3A014640,45.176105,4.9999995,102.94898,23.682917,106.14782,24.38679,1488.5676,15.804809,AC106900.6
ASHG19A3A051938,91.99723,4.9999995,54.082897,22.882706,98.2294,12.66727,93.38154,4.9999995,
ASHG19A3A013387,665.32715,8.475532,487.8504,93.68195,577.7697,44.394135,2255.044,29.321802,AC012074.2
ASHG19A3L0003545,132.46457,26.031887,160.80583,98.37512,201.1783,53.3078,264.75714,29.1344,lincRNA-SLC9A8
ASHG19A3A020893,143.8808,36.079468,136.99098,121.22309,182.01518,80.77999,223.51973,24.645102,LOC100128640
ASHG19A3L0001308,70.032234,26.805183,144.729,56.118565,441.99805,59.522346,133.92012,35.20318,lincRNA-TPRA1-4
ASHG19A3A013808,328.50656,97.67143,364.2522,266.48227,335.64645,256.43918,544.0761,82.32019,LOC100133985
ASHG19A3A031977,2061.4358,361.081,6025.637,3213.662,5590.686,1841.7249,1303.5493,7.8773727,RP11-702N8.2
ASHG19A3L0000551,48.73276,13.44078,40.161762,26.645443,60.259346,15.6101885,92.46855,13.330809,lincRNA-CLLU1OS-1
ASHG19A3A022497,47.077812,15.021682,60.19688,111.68981,112.49989,46.972153,206.84212,4.9999995,RP11-241P3.2
ASHG19A3A028316,17219.793,1110.0554,19200.727,9174.514,25666.012,6381.26,18055.443,476.4176,RP11-1113N2.3
ASHG19A3A054368,4351.4004,26.710112,851.97076,119.79301,5012.4023,122.688736,3346.57,10.563821,AC092375.5
ASHG19A3A027352,1625.5259,23.01092,1764.9235,311.60306,1686.0781,118.09713,8423.583,42.010674,HINT1
ASHG19A3A029395,38288.934,932.4709,22181.758,9966.25,37430.137,4583.8374,36641.5,9628.13,RP11-339A7.1
ASHG19A3A027215,67.059525,8.76423,76.40543,34.22931,180.80527,29.46873,96.070076,38.739758,
ASHG19A3A033733,68.05747,8.790132,93.57105,33.90419,92.76871,36.169506,158.44339,9.067375,RP4-584D14.5
ASHG19A3A033733,68.05747,8.790132,93.57105,33.90419,92.76871,36.169506,158.44339,9.067375,RP4-584D14.5
ASHG19A3A033733,68.05747,8.790132,93.57105,33.90419,92.76871,36.169506,158.44339,9.067375,RP4-584D14.5
ASHG19A3A033733,68.05747,8.790132,93.57105,33.90419,92.76871,36.169506,158.44339,9.067375,RP4-584D14.5
ASHG19A3A015368,22.643127,31.06273,38.59997,39.799915,477.72162,18.861132,8.942585,4.9999995,
ASHG19A3A015368,22.643127,31.06273,38.59997,39.799915,477.72162,18.861132,8.942585,4.9999995,
ASHG19A3A039870,2491.0437,114.0462,4056.7637,2592.9656,5408.5557,637.69507,3475.7883,37.87687,VDAC1P2
ASHG19A3L0003041,24.733036,10.93335,21.324833,39.07777,41.30656,23.400812,44.434753,8.720571,lincRNA-C14orf4-3
ASHG19A3L0002746,37.43921,9.404661,47.88619,26.983149,54.804726,23.17136,62.351948,8.139537,lincRNA-POU2AF1
ASHG19A3A026395,69.156525,8.501613,86.065575,54.326065,660.7322,34.328808,104.8414,9.171522,RP11-11N5.1
ASHG19A3H0000164,5294.716,678.47046,4685.4087,1027.9512,4286.315,897.97626,5989.444,1768.3802,nc-HOXD10-10
ASHG19A3A022735,19.625198,12.632321,27.484306,10.192188,178.76408,14.834622,22.744606,4.9999995,RP11-475O23.3
ASHG19A3A022598,3136.9868,31.69044,2286.6963,384.7031,3080.7085,229.1041,2923.8157,14.268479,AK127190
ASHG19A3A018328,216.82022,46.290195,228.15462,122.29913,229.01794,116.76095,291.38077,34.436962,RP1-232N11.2
ASHG19A3A018328,216.82022,46.290195,228.15462,122.29913,229.01794,116.76095,291.38077,34.436962,RP1-232N11.2
ASHG19A3A007555,445.92352,7.23802,277.18292,167.35628,611.55084,41.84716,516.4803,4.9999995,RNF170
ASHG19A3A007555,445.92352,7.23802,277.18292,167.35628,611.55084,41.84716,516.4803,4.9999995,RNF170
ASHG19A3A007555,445.92352,7.23802,277.18292,167.35628,611.55084,41.84716,516.4803,4.9999995,RNF170
ASHG19A3A007555,445.92352,7.23802,277.18292,167.35628,611.55084,41.84716,516.4803,4.9999995,RNF170
ASHG19A3A007555,445.92352,7.23802,277.18292,167.35628,611.55084,41.84716,516.4803,4.9999995,RNF170
ASHG19A3A043510,45.834866,7.2091146,122.35517,26.28019,66.064644,20.2777,128.69911,4.9999995,ADARB2-AS1
ASHG19A3A045403,13016.342,454.75845,20503.08,4387.093,13145.996,1844.6259,15042.917,323.9335,AP001157.3
CUST_932_PI426073487,73.30947,15.678652,46.067616,20.359343,42.832806,18.491909,46.762768,11.36998,uc.453
ASHG19A3A038192,28.8063,9.119361,30.774837,11.784231,81.485405,19.84455,34.44361,4.9999995,AK096249
ASHG19A3A044330,234623.92,12919.441,237201.08,86505.09,303382.7,69341.266,308083.44,57119.656,RP11-7D5.2
ASHG19A3A015637,97.23843,19.832693,69.7609,57.721523,571.4969,29.692417,124.96507,10.485879,
ASHG19A3A035669,393.66895,22.078058,307.24152,35.76596,477.67834,49.958267,826.64984,22.647064,
ASHG19A3A035669,393.66895,22.078058,307.24152,35.76596,477.67834,49.958267,826.64984,22.647064,
ASHG19A3A035669,393.66895,22.078058,307.24152,35.76596,477.67834,49.958267,826.64984,22.647064,
ASHG19A3A007238,189.00151,4.9999995,116.04159,65.44834,217.74571,19.66823,90.02503,5.9088016,ATP1A1OS
ASHG19A3A007238,189.00151,4.9999995,116.04159,65.44834,217.74571,19.66823,90.02503,5.9088016,ATP1A1OS
ASHG19A3A007238,189.00151,4.9999995,116.04159,65.44834,217.74571,19.66823,90.02503,5.9088016,ATP1A1OS
ASHG19A3H0000108,189.69249,31.94051,223.30801,133.51828,323.95425,88.252655,222.65976,29.385242,nc-HOXC11-106
ASHG19A3A019036,106.079704,11.715791,155.0598,43.668457,224.19554,7.3231177,72.286285,5.8299704,FGF7P2
ASHG19A3A021554,56.590942,10.694619,49.851517,42.80463,120.24133,18.943054,68.82675,17.77533,RP11-221E20.5
ASHG19A3A024204,105.6686,23.242125,131.15388,130.4272,188.40096,152.92131,279.9924,22.084358,
ASHG19A3A054409,2093.3835,21.66191,407.77402,88.55434,581.5662,98.98183,2423.3328,46.54927,
ASHG19A3A046287,170790.06,10486.156,176772.2,74127.39,224810.05,43207.68,249309.11,23183.283,RP11-313M3.1
ASHG19A3A051577,1379.3541,1223.1445,4853.578,3469.5627,1601.657,2197.6133,1540.6445,121.97933,RP11-763B22.2
ASHG19A3L0000912,40.908928,8.628032,52.160385,50.364525,97.62899,27.562359,53.76318,6.529142,lincRNA-KCNJ12
ASHG19A3A018578,2278.8555,46.500877,2056.9763,288.5743,3787.4512,197.03462,3081.8145,65.52984,CTD-3184A7.4
ASHG19A3A052058,179.73322,29.586235,144.74417,178.38504,1790.9556,76.83968,237.09357,24.25305,
ASHG19A3A026097,52.3808,10.013671,83.46112,71.64147,85.73949,28.87536,97.85629,15.976619,AC139713.1
ASHG19A3A007785,144.28096,36.759823,224.89235,216.81863,3168.9922,96.514084,115.34038,16.269112,ABTB1
ASHG19A3A044370,269456.7,10511.904,230061.61,77064.35,227619.5,80252.95,272623.6,34922.55,RP11-379D21.3
ASHG19A3A044370,269456.7,10511.904,230061.61,77064.35,227619.5,80252.95,272623.6,34922.55,RP11-379D21.3
ASHG19A3A044370,269456.7,10511.904,230061.61,77064.35,227619.5,80252.95,272623.6,34922.55,RP11-379D21.3
ASHG19A3A044370,269456.7,10511.904,230061.61,77064.35,227619.5,80252.95,272623.6,34922.55,RP11-379D21.3
ASHG19A3A042472,395.48196,43.052204,181.03973,98.3655,382.20837,116.51537,478.30933,47.010143,RP11-2K17.5
ASHG19A3A025063,109.520805,11.24222,145.43741,59.67436,129.10138,51.202946,86.476746,4.9999995,RP11-290F5.2
ASHG19A3A007996,94.46272,9.305425,65.30916,25.652473,137.65878,41.83882,133.19362,11.294519,KRT16P2
ASHG19A3A029582,333.7455,12.22523,75.72009,25.753065,101.22881,37.42795,62.392292,6.108709,
ASHG19A3A021835,25498.344,920.7328,17458.32,10552.062,29861.387,8415.073,16153.839,1872.7234,PA2G4P4
ASHG19A3A015918,53.620094,4.9999995,53.78275,59.959866,160.46498,68.61286,34.673206,4.9999995,BC036617
ASHG19A3A012325,290.10904,48.828743,217.53796,95.96088,600.5465,128.85971,415.19882,50.69378,
ASHG19A3A012325,290.10904,48.828743,217.53796,95.96088,600.5465,128.85971,415.19882,50.69378,
ASHG19A3A009886,101.14149,16.7425,42.941555,49.943443,88.466606,28.199251,101.57408,7.9186215,
ASHG19A3L0001338,81.99488,12.41519,52.946304,46.116196,86.4919,35.64348,70.897514,12.098802,lincRNA-HACL1
ASHG19A3L0000515,27.508726,4.9999995,16.50901,37.401474,39.992,15.869093,30.328518,10.811498,lincRNA-FAM19A2-3
ASHG19A3A021729,28198.408,1543.7446,72191.23,27983.639,109959.34,17863.418,126674.914,2324.7432,RP11-501O2.2
ASHG19A3A017993,62.003242,12.398528,90.426186,15.366408,136.91046,21.39495,138.44409,4.9999995,
ASHG19A3A053683,59.469982,4.9999995,401.6658,112.98013,100.59088,39.537457,115.6268,4.9999995,FBXL19-AS1
